location_id,city_id,name,city_zone,zone_id,location_type
ACS-LOC-0073,ACS,Montrose Ave & Turnpike Ave,Pine Hatch,ACS-ZONE-007,bus_stop
ACS-LOC-0201,ACS,Concourse Ave & Foundry Ln,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0233,ACS,Cedar Blvd & Beacon St,Pine Hatch,ACS-ZONE-007,bus_stop
ACS-LOC-0091,ACS,Prospect St & Vine Ave,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0150,ACS,Hollow Ln & Copper Ln,Fallowfield,ACS-ZONE-004,bus_stop
ACS-LOC-0056,ACS,Delancy Ave & Elm St,Brookview,ACS-ZONE-010,bus_stop
ACS-LOC-0241,ACS,Hollow Ln & Cedar Blvd,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0118,ACS,Hollow Ln & Turnpike Ave,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0130,ACS,Prospect St & Baldwin Ave,Fallowfield,ACS-ZONE-004,bus_stop
ACS-LOC-0101,ACS,Cedar Blvd & Beacon St,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0024,ACS,Fallowfield Central,Fallowfield,ACS-ZONE-004,metro_station
ACS-LOC-0006,ACS,Greenhollow Interchange,Greenhollow,ACS-ZONE-006,metro_station
ACS-LOC-0213,ACS,Montrose Ave & Prospect St,Pine Hatch,ACS-ZONE-007,bus_stop
ACS-LOC-0079,ACS,Concourse Ave & Grant Rd,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0216,ACS,Ledger Rd & Kingsley Rd,Brookview,ACS-ZONE-010,bus_stop
ACS-LOC-0240,ACS,Wharton Rd & Turnpike Ave,Fallowfield,ACS-ZONE-004,bus_stop
ACS-LOC-0245,ACS,Foundry Ln & Wharton Rd,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0128,ACS,Grant Rd & Turnpike Ave,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0225,ACS,Elm St & Cedar Blvd,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0196,ACS,Delancy Ave & Turnpike Ave,Brookview,ACS-ZONE-010,bus_stop
ACS-LOC-0049,ACS,Montrose Ave & Foundry Ln,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0081,ACS,Grant Rd & Turnpike Ave,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0185,ACS,Baldwin Ave & Beacon St,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0148,ACS,Montrose Ave & Ledger Rd,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0084,ACS,Prospect St & Copper Ln,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0209,ACS,Grant Rd & Ledger Rd,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0041,ACS,Cedar Blvd & Ledger Rd,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0230,ACS,Sable St & Beacon St,Fallowfield,ACS-ZONE-004,bus_stop
ACS-LOC-0236,ACS,Baldwin Ave & Prospect St,Brookview,ACS-ZONE-010,bus_stop
ACS-LOC-0108,ACS,Beacon St & Concourse Ave,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0158,ACS,Kingsley Rd & Turnpike Ave,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0222,ACS,Beacon St & Grant Rd,Greenhollow,ACS-ZONE-006,bus_stop
ACS-LOC-0099,ACS,Vine Ave & Wharton Rd,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0075,ACS,Beacon St & Turnpike Ave,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0013,ACS,Sunridge Acres Interchange,Sunridge Acres,ACS-ZONE-003,metro_station
ACS-LOC-0025,ACS,Cobblestone Village Station,Cobblestone Village,ACS-ZONE-005,metro_station
ACS-LOC-0037,ACS,Wharton Rd & Grant Rd,Maple Grove,ACS-ZONE-001,bus_stop
ACS-LOC-0064,ACS,Cedar Blvd & Prospect St,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0116,ACS,Prospect St & Cedar Blvd,Brookview,ACS-ZONE-010,bus_stop
ACS-LOC-0069,ACS,Cedar Blvd & Delancy Ave,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0032,ACS,Elm St & Delancy Ave,Greenhollow,ACS-ZONE-006,bus_stop
ACS-LOC-0120,ACS,Elm St & Foundry Ln,Fallowfield,ACS-ZONE-004,bus_stop
ACS-LOC-0062,ACS,Ledger Rd & Elm St,Greenhollow,ACS-ZONE-006,bus_stop
ACS-LOC-0253,ACS,Elm St & Copper Ln,Pine Hatch,ACS-ZONE-007,bus_stop
ACS-LOC-0028,ACS,Ashton Blvd & Hollow Ln,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0144,ACS,Concourse Ave & Copper Ln,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0132,ACS,Hollow Ln & Delancy Ave,Greenhollow,ACS-ZONE-006,bus_stop
ACS-LOC-0095,ACS,Elm St & Copper Ln,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0195,ACS,Montrose Ave & Ashton Blvd,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0034,ACS,Kingsley Rd & Ferry St,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0103,ACS,Turnpike Ave & Vine Ave,Pine Hatch,ACS-ZONE-007,bus_stop
ACS-LOC-0089,ACS,Wharton Rd & Elm St,Sunridge Acres,ACS-ZONE-003,bus_stop
ACS-LOC-0255,ACS,Wharton Rd & Concourse Ave,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0188,ACS,Prospect St & Foundry Ln,Windmere Park,ACS-ZONE-002,bus_stop
ACS-LOC-0082,ACS,Hollow Ln & Concourse Ave,Greenhollow,ACS-ZONE-006,bus_stop
ACS-LOC-0184,ACS,Foundry Ln & Turnpike Ave,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0221,ACS,Concourse Ave & Cedar Blvd,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0161,ACS,Prospect St & Ashton Blvd,Cobblestone Village,ACS-ZONE-005,bus_stop
ACS-LOC-0074,ACS,Sable St & Ashton Blvd,Old Orchard,ACS-ZONE-008,bus_stop
ACS-LOC-0175,ACS,Ledger Rd & Elm St,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0105,ACS,Turnpike Ave & Wharton Rd,Southgate Commons,ACS-ZONE-009,bus_stop
ACS-LOC-0238,ACS,Foundry Ln & Prospect St,Windmere Park,ACS-ZONE-002,bus_stop
DAT-LOC-0294,DAT,Foundry Ln & Ashton Blvd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0101,DAT,Vine Ave & Sable St,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0255,DAT,Baldwin Ave & Ledger Rd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0075,DAT,Concourse Ave & Baldwin Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0232,DAT,Vine Ave & Montrose Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0128,DAT,Turnpike Ave & Ledger Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0047,DAT,Kestrel Heights Terminal,Kestrel Heights,DAT-ZONE-007,metro_station
DAT-LOC-0260,DAT,Ferry St & Ashton Blvd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0182,DAT,Ledger Rd & Ashton Blvd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0250,DAT,Ashton Blvd & Wharton Rd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0074,DAT,Vine Ave & Ashton Blvd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0210,DAT,Montrose Ave & Foundry Ln,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0065,DAT,Foundry Ln & Montrose Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0100,DAT,Foundry Ln & Elm St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0007,DAT,Kestrel Heights Interchange,Kestrel Heights,DAT-ZONE-007,metro_station
DAT-LOC-0028,DAT,Lakeside Loop Station,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0152,DAT,Cedar Blvd & Ledger Rd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0286,DAT,Montrose Ave & Ashton Blvd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0133,DAT,Copper Ln & Wharton Rd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0241,DAT,Beacon St & Delancy Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0082,DAT,Prospect St & Baldwin Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0197,DAT,Sable St & Cedar Blvd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0192,DAT,Hollow Ln & Montrose Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0092,DAT,Sable St & Grant Rd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0022,DAT,Ashford Row Terminal,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0215,DAT,Foundry Ln & Cedar Blvd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0206,DAT,Grant Rd & Hollow Ln,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0175,DAT,Baldwin Ave & Wharton Rd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0137,DAT,Montrose Ave & Concourse Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0252,DAT,Copper Ln & Cedar Blvd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0237,DAT,Foundry Ln & Ledger Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0098,DAT,Copper Ln & Vine Ave,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0038,DAT,Lakeside Loop Central,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0276,DAT,Ledger Rd & Concourse Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0077,DAT,Cedar Blvd & Turnpike Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0142,DAT,Beacon St & Turnpike Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0010,DAT,Northbank Terminal,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0273,DAT,Concourse Ave & Montrose Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0296,DAT,Vine Ave & Beacon St,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0154,DAT,Beacon St & Montrose Ave,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0063,DAT,Prospect St & Vine Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0062,DAT,Montrose Ave & Beacon St,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0169,DAT,Montrose Ave & Ledger Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0139,DAT,Ledger Rd & Ashton Blvd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0116,DAT,Concourse Ave & Foundry Ln,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0159,DAT,Vine Ave & Hollow Ln,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0033,DAT,Union Flats Interchange,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0207,DAT,Prospect St & Ferry St,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0264,DAT,Wharton Rd & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0291,DAT,Foundry Ln & Ledger Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0014,DAT,Bellwood Terminal,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0183,DAT,Cedar Blvd & Beacon St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0073,DAT,Copper Ln & Elm St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0089,DAT,Elm St & Ferry St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0026,DAT,Milltown Station,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0097,DAT,Sable St & Concourse Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0261,DAT,Montrose Ave & Ferry St,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0187,DAT,Turnpike Ave & Beacon St,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0248,DAT,Delancy Ave & Cedar Blvd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0243,DAT,Delancy Ave & Cedar Blvd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0292,DAT,Baldwin Ave & Foundry Ln,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0044,DAT,Bellwood Interchange,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0086,DAT,Baldwin Ave & Elm St,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0105,DAT,Cedar Blvd & Ashton Blvd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0072,DAT,Cedar Blvd & Concourse Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0013,DAT,Union Flats Interchange,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0122,DAT,Baldwin Ave & Sable St,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0300,DAT,Concourse Ave & Elm St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0190,DAT,Grant Rd & Beacon St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0246,DAT,Wharton Rd & Prospect St,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0108,DAT,Prospect St & Copper Ln,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0263,DAT,Baldwin Ave & Cedar Blvd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0179,DAT,Hollow Ln & Baldwin Ave,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0226,DAT,Kingsley Rd & Montrose Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0224,DAT,Cedar Blvd & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0247,DAT,Copper Ln & Baldwin Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0280,DAT,Foundry Ln & Wharton Rd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0059,DAT,Founders Square Central,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0032,DAT,Ashford Row Interchange,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0211,DAT,Turnpike Ave & Copper Ln,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0228,DAT,Vine Ave & Montrose Ave,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0285,DAT,Prospect St & Vine Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0267,DAT,Delancy Ave & Baldwin Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0112,DAT,Sable St & Beacon St,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0060,DAT,Northbank Terminal,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0155,DAT,Delancy Ave & Hollow Ln,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0208,DAT,Hollow Ln & Baldwin Ave,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0160,DAT,Hollow Ln & Vine Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0162,DAT,Foundry Ln & Beacon St,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0017,DAT,Kestrel Heights Interchange,Kestrel Heights,DAT-ZONE-007,metro_station
DAT-LOC-0068,DAT,Ledger Rd & Ashton Blvd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0051,DAT,Central Yard Central,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0277,DAT,Wharton Rd & Sable St,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0229,DAT,Turnpike Ave & Ferry St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0161,DAT,Cedar Blvd & Wharton Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0127,DAT,Ledger Rd & Vine Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0256,DAT,Cedar Blvd & Foundry Ln,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0113,DAT,Grant Rd & Baldwin Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0124,DAT,Cedar Blvd & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0213,DAT,Copper Ln & Delancy Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0088,DAT,Turnpike Ave & Delancy Ave,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0011,DAT,Central Yard Terminal,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0196,DAT,Turnpike Ave & Kingsley Rd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0106,DAT,Copper Ln & Baldwin Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0257,DAT,Sable St & Ashton Blvd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0049,DAT,Founders Square Station,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0225,DAT,Copper Ln & Sable St,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0054,DAT,Bellwood Terminal,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0111,DAT,Wharton Rd & Montrose Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0094,DAT,Foundry Ln & Ashton Blvd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0222,DAT,Vine Ave & Cedar Blvd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0151,DAT,Baldwin Ave & Elm St,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0018,DAT,Lakeside Loop Interchange,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0218,DAT,Turnpike Ave & Vine Ave,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0238,DAT,Sable St & Hollow Ln,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0271,DAT,Foundry Ln & Vine Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0037,DAT,Kestrel Heights Terminal,Kestrel Heights,DAT-ZONE-007,metro_station
DAT-LOC-0269,DAT,Baldwin Ave & Ferry St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0288,DAT,Sable St & Grant Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0125,DAT,Beacon St & Grant Rd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0163,DAT,Montrose Ave & Foundry Ln,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0199,DAT,Delancy Ave & Concourse Ave,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0008,DAT,Lakeside Loop Central,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0070,DAT,Prospect St & Ferry St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0009,DAT,Founders Square Terminal,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0278,DAT,Ferry St & Kingsley Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0239,DAT,Ashton Blvd & Kingsley Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0109,DAT,Ledger Rd & Delancy Ave,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0012,DAT,Ashford Row Interchange,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0275,DAT,Foundry Ln & Concourse Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0227,DAT,Turnpike Ave & Ledger Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0001,DAT,Central Yard Central,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0251,DAT,Kingsley Rd & Baldwin Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0102,DAT,Kingsley Rd & Foundry Ln,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0006,DAT,Milltown Interchange,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0198,DAT,Kingsley Rd & Wharton Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0281,DAT,Kingsley Rd & Ledger Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0144,DAT,Elm St & Wharton Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0143,DAT,Copper Ln & Ledger Rd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0191,DAT,Elm St & Ashton Blvd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0231,DAT,Sable St & Baldwin Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0034,DAT,Bellwood Central,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0180,DAT,Kingsley Rd & Turnpike Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0015,DAT,Harrow Point Interchange,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0167,DAT,Beacon St & Grant Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0131,DAT,Ashton Blvd & Foundry Ln,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0024,DAT,Bellwood Central,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0126,DAT,Ashton Blvd & Baldwin Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0053,DAT,Union Flats Station,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0030,DAT,Northbank Station,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0114,DAT,Ledger Rd & Ferry St,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0134,DAT,Ashton Blvd & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0235,DAT,Hollow Ln & Vine Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0043,DAT,Union Flats Central,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0039,DAT,Founders Square Station,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0174,DAT,Wharton Rd & Ferry St,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0290,DAT,Hollow Ln & Wharton Rd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0295,DAT,Elm St & Foundry Ln,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0130,DAT,Grant Rd & Foundry Ln,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0195,DAT,Concourse Ave & Foundry Ln,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0202,DAT,Grant Rd & Ledger Rd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0029,DAT,Founders Square Interchange,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0145,DAT,Elm St & Ferry St,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0270,DAT,Hollow Ln & Ferry St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0205,DAT,Baldwin Ave & Prospect St,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0136,DAT,Ferry St & Baldwin Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0216,DAT,Montrose Ave & Foundry Ln,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0135,DAT,Turnpike Ave & Sable St,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0021,DAT,Central Yard Station,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0268,DAT,Copper Ln & Kingsley Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0221,DAT,Foundry Ln & Montrose Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0056,DAT,Milltown Central,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0201,DAT,Cedar Blvd & Ledger Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0138,DAT,Grant Rd & Kingsley Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0121,DAT,Prospect St & Kingsley Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0141,DAT,Turnpike Ave & Concourse Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0107,DAT,Cedar Blvd & Hollow Ln,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0272,DAT,Beacon St & Ashton Blvd,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0156,DAT,Ashton Blvd & Wharton Rd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0117,DAT,Delancy Ave & Montrose Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0040,DAT,Northbank Interchange,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0223,DAT,Ashton Blvd & Wharton Rd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0035,DAT,Harrow Point Interchange,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0185,DAT,Elm St & Montrose Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0057,DAT,Kestrel Heights Central,Kestrel Heights,DAT-ZONE-007,metro_station
DAT-LOC-0158,DAT,Copper Ln & Cedar Blvd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0095,DAT,Sable St & Copper Ln,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0289,DAT,Wharton Rd & Cedar Blvd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0236,DAT,Concourse Ave & Montrose Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0200,DAT,Delancy Ave & Hollow Ln,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0177,DAT,Grant Rd & Elm St,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0080,DAT,Delancy Ave & Baldwin Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0181,DAT,Concourse Ave & Ledger Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0129,DAT,Ledger Rd & Delancy Ave,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0176,DAT,Wharton Rd & Ashton Blvd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0234,DAT,Cedar Blvd & Ledger Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0041,DAT,Central Yard Terminal,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0079,DAT,Ferry St & Prospect St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0120,DAT,Beacon St & Delancy Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0283,DAT,Hollow Ln & Concourse Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0171,DAT,Concourse Ave & Beacon St,Central Yard,DAT-ZONE-001,bus_stop
