screen_id,city_id,screen_type,location_id,vehicle_id,position,screen_size
LH-SCR-002542,LH,metro_station,LH-LOC-0088,,platform,M
LH-SCR-002543,LH,metro_station,LH-LOC-0088,,platform,M
LH-SCR-002544,LH,metro_station,LH-LOC-0088,,platform,M
LH-SCR-002545,LH,metro_station,LH-LOC-0088,,platform,L
LH-SCR-002546,LH,metro_station,LH-LOC-0088,,platform,L
LH-SCR-002547,LH,metro_station,LH-LOC-0080,,entrance_exit,L
LH-SCR-002548,LH,metro_station,LH-LOC-0080,,entrance_exit,M
LH-SCR-002549,LH,metro_station,LH-LOC-0080,,entrance_exit,S
LH-SCR-002550,LH,metro_station,LH-LOC-0080,,entrance_exit,L
LH-SCR-002551,LH,metro_station,LH-LOC-0080,,entrance_exit,M
LH-SCR-002552,LH,metro_station,LH-LOC-0080,,entrance_exit,S
LH-SCR-002553,LH,metro_station,LH-LOC-0080,,entrance_exit,S
LH-SCR-002554,LH,metro_station,LH-LOC-0080,,entrance_exit,M
LH-SCR-002555,LH,metro_station,LH-LOC-0080,,entrance_exit,L
LH-SCR-002556,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002557,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002558,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002559,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002560,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002561,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002562,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002563,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002564,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002565,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002566,LH,metro_station,LH-LOC-0080,,platform,S
LH-SCR-002567,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002568,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002569,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002570,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002571,LH,metro_station,LH-LOC-0080,,platform,S
LH-SCR-002572,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002573,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002574,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002575,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002576,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002577,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002578,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002579,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002580,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002581,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002582,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002583,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002584,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002585,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002586,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002587,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002588,LH,metro_station,LH-LOC-0080,,platform,S
LH-SCR-002589,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002590,LH,metro_station,LH-LOC-0080,,platform,L
LH-SCR-002591,LH,metro_station,LH-LOC-0080,,platform,M
LH-SCR-002592,LH,metro_station,LH-LOC-0073,,entrance_exit,L
LH-SCR-002593,LH,metro_station,LH-LOC-0073,,entrance_exit,M
LH-SCR-002594,LH,metro_station,LH-LOC-0073,,entrance_exit,M
LH-SCR-002595,LH,metro_station,LH-LOC-0073,,entrance_exit,M
LH-SCR-002596,LH,metro_station,LH-LOC-0073,,entrance_exit,M
LH-SCR-002597,LH,metro_station,LH-LOC-0073,,entrance_exit,M
LH-SCR-002598,LH,metro_station,LH-LOC-0073,,entrance_exit,L
LH-SCR-002599,LH,metro_station,LH-LOC-0073,,entrance_exit,L
LH-SCR-002600,LH,metro_station,LH-LOC-0073,,entrance_exit,L
LH-SCR-002601,LH,metro_station,LH-LOC-0073,,entrance_exit,L
LH-SCR-002602,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002603,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002604,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002605,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002606,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002607,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002608,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002609,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002610,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002611,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002612,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002613,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002614,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002615,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002616,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002617,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002618,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002619,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002620,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002621,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002622,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002623,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002624,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002625,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002626,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002627,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002628,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002629,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002630,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002631,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002632,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002633,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002634,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002635,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002636,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002637,LH,metro_station,LH-LOC-0073,,platform,M
LH-SCR-002638,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002639,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002640,LH,metro_station,LH-LOC-0073,,platform,S
LH-SCR-002641,LH,metro_station,LH-LOC-0073,,platform,L
LH-SCR-002642,LH,metro_station,LH-LOC-0006,,entrance_exit,L
LH-SCR-002643,LH,metro_station,LH-LOC-0006,,entrance_exit,S
LH-SCR-002644,LH,metro_station,LH-LOC-0006,,entrance_exit,S
LH-SCR-002645,LH,metro_station,LH-LOC-0006,,entrance_exit,L
LH-SCR-002646,LH,metro_station,LH-LOC-0006,,entrance_exit,M
LH-SCR-002647,LH,metro_station,LH-LOC-0006,,entrance_exit,L
LH-SCR-002648,LH,metro_station,LH-LOC-0006,,entrance_exit,L
LH-SCR-002649,LH,metro_station,LH-LOC-0006,,entrance_exit,M
LH-SCR-002650,LH,metro_station,LH-LOC-0006,,platform,S
LH-SCR-002651,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002652,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002653,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002654,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002655,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002656,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002657,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002658,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002659,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002660,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002661,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002662,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002663,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002664,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002665,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002666,LH,metro_station,LH-LOC-0006,,platform,S
LH-SCR-002667,LH,metro_station,LH-LOC-0006,,platform,S
LH-SCR-002668,LH,metro_station,LH-LOC-0006,,platform,S
LH-SCR-002669,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002670,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002671,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002672,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002673,LH,metro_station,LH-LOC-0006,,platform,S
LH-SCR-002674,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002675,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002676,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002677,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002678,LH,metro_station,LH-LOC-0006,,platform,M
LH-SCR-002679,LH,metro_station,LH-LOC-0006,,platform,L
LH-SCR-002680,LH,metro_station,LH-LOC-0034,,entrance_exit,M
LH-SCR-002681,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002682,LH,metro_station,LH-LOC-0034,,entrance_exit,M
LH-SCR-002683,LH,metro_station,LH-LOC-0034,,entrance_exit,M
LH-SCR-002684,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002685,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002686,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002687,LH,metro_station,LH-LOC-0034,,entrance_exit,M
LH-SCR-002688,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002689,LH,metro_station,LH-LOC-0034,,entrance_exit,L
LH-SCR-002690,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002691,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002692,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002693,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002694,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002695,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002696,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002697,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002698,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002699,LH,metro_station,LH-LOC-0034,,platform,S
LH-SCR-002700,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002701,LH,metro_station,LH-LOC-0034,,platform,S
LH-SCR-002702,LH,metro_station,LH-LOC-0034,,platform,S
LH-SCR-002703,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002704,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002705,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002706,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002707,LH,metro_station,LH-LOC-0034,,platform,S
LH-SCR-002708,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002709,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002710,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002711,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002712,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002713,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002714,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002715,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002716,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002717,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002718,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002719,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002720,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002721,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002722,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002723,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002724,LH,metro_station,LH-LOC-0034,,platform,M
LH-SCR-002725,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002726,LH,metro_station,LH-LOC-0034,,platform,L
LH-SCR-002727,LH,metro_station,LH-LOC-0034,,platform,S
LH-SCR-002728,LH,metro_station,LH-LOC-0046,,entrance_exit,L
LH-SCR-002729,LH,metro_station,LH-LOC-0046,,entrance_exit,S
LH-SCR-002730,LH,metro_station,LH-LOC-0046,,entrance_exit,L
LH-SCR-002731,LH,metro_station,LH-LOC-0046,,entrance_exit,M
LH-SCR-002732,LH,metro_station,LH-LOC-0046,,entrance_exit,L
LH-SCR-002733,LH,metro_station,LH-LOC-0046,,entrance_exit,L
LH-SCR-002734,LH,metro_station,LH-LOC-0046,,entrance_exit,M
LH-SCR-002735,LH,metro_station,LH-LOC-0046,,entrance_exit,L
LH-SCR-002736,LH,metro_station,LH-LOC-0046,,platform,S
LH-SCR-002737,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002738,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002739,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002740,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002741,LH,metro_station,LH-LOC-0046,,platform,S
LH-SCR-002742,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002743,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002744,LH,metro_station,LH-LOC-0046,,platform,S
LH-SCR-002745,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002746,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002747,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002748,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002749,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002750,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002751,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002752,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002753,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002754,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002755,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002756,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002757,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002758,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002759,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002760,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002761,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002762,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002763,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002764,LH,metro_station,LH-LOC-0046,,platform,M
LH-SCR-002765,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002766,LH,metro_station,LH-LOC-0046,,platform,S
LH-SCR-002767,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002768,LH,metro_station,LH-LOC-0046,,platform,L
LH-SCR-002769,LH,metro_station,LH-LOC-0056,,entrance_exit,M
LH-SCR-002770,LH,metro_station,LH-LOC-0056,,entrance_exit,S
LH-SCR-002771,LH,metro_station,LH-LOC-0056,,entrance_exit,L
LH-SCR-002772,LH,metro_station,LH-LOC-0056,,entrance_exit,L
LH-SCR-002773,LH,metro_station,LH-LOC-0056,,entrance_exit,L
LH-SCR-002774,LH,metro_station,LH-LOC-0056,,entrance_exit,M
LH-SCR-002775,LH,metro_station,LH-LOC-0056,,entrance_exit,M
LH-SCR-002776,LH,metro_station,LH-LOC-0056,,entrance_exit,L
LH-SCR-002777,LH,metro_station,LH-LOC-0056,,entrance_exit,L
LH-SCR-002778,LH,metro_station,LH-LOC-0056,,entrance_exit,M
LH-SCR-002779,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002780,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002781,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002782,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002783,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002784,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002785,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002786,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002787,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002788,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002789,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002790,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002791,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002792,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002793,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002794,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002795,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002796,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002797,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002798,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002799,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002800,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002801,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002802,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002803,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002804,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002805,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002806,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002807,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002808,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002809,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002810,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002811,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002812,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002813,LH,metro_station,LH-LOC-0056,,platform,L
LH-SCR-002814,LH,metro_station,LH-LOC-0056,,platform,S
LH-SCR-002815,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002816,LH,metro_station,LH-LOC-0056,,platform,M
LH-SCR-002817,LH,metro_station,LH-LOC-0024,,entrance_exit,M
LH-SCR-002818,LH,metro_station,LH-LOC-0024,,entrance_exit,M
LH-SCR-002819,LH,metro_station,LH-LOC-0024,,entrance_exit,M
LH-SCR-002820,LH,metro_station,LH-LOC-0024,,entrance_exit,L
LH-SCR-002821,LH,metro_station,LH-LOC-0024,,entrance_exit,L
LH-SCR-002822,LH,metro_station,LH-LOC-0024,,entrance_exit,L
LH-SCR-002823,LH,metro_station,LH-LOC-0024,,entrance_exit,M
LH-SCR-002824,LH,metro_station,LH-LOC-0024,,entrance_exit,M
LH-SCR-002825,LH,metro_station,LH-LOC-0024,,entrance_exit,L
LH-SCR-002826,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002827,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002828,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002829,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002830,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002831,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002832,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002833,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002834,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002835,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002836,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002837,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002838,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002839,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002840,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002841,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002842,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002843,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002844,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002845,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002846,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002847,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002848,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002849,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002850,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002851,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002852,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002853,LH,metro_station,LH-LOC-0024,,platform,S
LH-SCR-002854,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002855,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002856,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002857,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002858,LH,metro_station,LH-LOC-0024,,platform,M
LH-SCR-002859,LH,metro_station,LH-LOC-0024,,platform,L
LH-SCR-002860,LH,metro_station,LH-LOC-0058,,entrance_exit,M
LH-SCR-002861,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002862,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002863,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002864,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002865,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002866,LH,metro_station,LH-LOC-0058,,entrance_exit,L
LH-SCR-002867,LH,metro_station,LH-LOC-0058,,entrance_exit,M
LH-SCR-002868,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002869,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002870,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002871,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002872,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002873,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002874,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002875,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002876,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002877,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002878,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002879,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002880,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002881,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002882,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002883,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002884,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002885,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002886,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002887,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002888,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002889,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002890,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002891,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002892,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002893,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002894,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002895,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002896,LH,metro_station,LH-LOC-0058,,platform,L
LH-SCR-002897,LH,metro_station,LH-LOC-0058,,platform,S
LH-SCR-002898,LH,metro_station,LH-LOC-0058,,platform,M
LH-SCR-002899,LH,metro_station,LH-LOC-0097,,entrance_exit,M
LH-SCR-002900,LH,metro_station,LH-LOC-0097,,entrance_exit,L
LH-SCR-002901,LH,metro_station,LH-LOC-0097,,entrance_exit,M
LH-SCR-002902,LH,metro_station,LH-LOC-0097,,entrance_exit,M
LH-SCR-002903,LH,metro_station,LH-LOC-0097,,entrance_exit,M
LH-SCR-002904,LH,metro_station,LH-LOC-0097,,entrance_exit,L
LH-SCR-002905,LH,metro_station,LH-LOC-0097,,entrance_exit,L
LH-SCR-002906,LH,metro_station,LH-LOC-0097,,entrance_exit,M
LH-SCR-002907,LH,metro_station,LH-LOC-0097,,entrance_exit,L
LH-SCR-002908,LH,metro_station,LH-LOC-0097,,entrance_exit,L
LH-SCR-002909,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002910,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002911,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002912,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002913,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002914,LH,metro_station,LH-LOC-0097,,platform,S
LH-SCR-002915,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002916,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002917,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002918,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002919,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002920,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002921,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002922,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002923,LH,metro_station,LH-LOC-0097,,platform,S
LH-SCR-002924,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002925,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002926,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002927,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002928,LH,metro_station,LH-LOC-0097,,platform,S
LH-SCR-002929,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002930,LH,metro_station,LH-LOC-0097,,platform,S
LH-SCR-002931,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002932,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002933,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002934,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002935,LH,metro_station,LH-LOC-0097,,platform,S
LH-SCR-002936,LH,metro_station,LH-LOC-0097,,platform,M
LH-SCR-002937,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002938,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002939,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002940,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002941,LH,metro_station,LH-LOC-0097,,platform,L
LH-SCR-002942,LH,metro_station,LH-LOC-0097,,platform,L
